edition,source_pdf_page,site,source_site,line_no,raw_line,columns_json
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,58,I (localized) melanoma. Surgery. 1979;86:343-51. thickness and clark level in melanoma: support for includ-,"[""I (localized) melanoma. Surgery. 1979;86:343-51."", ""thickness and clark level in melanoma: support for includ-""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,59,"31. Balch CM, Wilkerson JA, Murad TM, et al. The prognostic ing level in pathology reports and in American Joint Com-","[""31. Balch CM, Wilkerson JA, Murad TM, et al. The prognostic"", ""ing level in pathology reports and in American Joint Com-""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,60,significance of ulceration of cutaneous melanoma. Cancer. mittee on Cancer Staging. Cancer. 2000;88:589-95.,"[""significance of ulceration of cutaneous melanoma. Cancer."", ""mittee on Cancer Staging. Cancer. 2000;88:589-95.""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,61,"1980;45:3012-7. 48. Mansson-Brahme E, Carstensen J, Erhardt K, et al. Prognos-","[""1980;45:3012-7."", ""48. Mansson-Brahme E, Carstensen J, Erhardt K, et al. Prognos-""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,62,"32. McGovern VJ, Shaw HM, Milton GW, et al. Ulceration and tic factors in thin cutaneous malignant melanoma. Cancer.","[""32. McGovern VJ, Shaw HM, Milton GW, et al. Ulceration and"", ""tic factors in thin cutaneous malignant melanoma. Cancer.""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,63,prognosis in cutaneous malignant melanoma. Histopathol- 1994;73:2324-32.,"[""prognosis in cutaneous malignant melanoma. Histopathol-"", ""1994;73:2324-32.""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,64,"ogy. 1982;6:399-407. 49. Buttner P, Garbe C, Bertz J, et al. Primary cutaneous mela-","[""ogy. 1982;6:399-407."", ""49. Buttner P, Garbe C, Bertz J, et al. Primary cutaneous mela-""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,65,"33. Gimotty PA, Elder DE, Fraker DL, et al. Identification of noma. Optimized cutoff points of tumor thickness and","[""33. Gimotty PA, Elder DE, Fraker DL, et al. Identification of"", ""noma. Optimized cutoff points of tumor thickness and""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,66,high-risk patients among those diagnosed with thin cutane- importance of Clark’s level for prognostic classification.,"[""high-risk patients among those diagnosed with thin cutane-"", ""importance of Clark’s level for prognostic classification.""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,67,ous melanomas. J Clin Oncol. 2007;25:1129-34. Cancer. 1995;75:2499-506.,"[""ous melanomas. J Clin Oncol. 2007;25:1129-34."", ""Cancer. 1995;75:2499-506.""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,71,338 American Joint Committee on Cancer • 2010,"[""338"", ""American Joint Committee on Cancer • 2010""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,76,"In order to view this proof accurately, the Overprint Preview Option must be","[""In order to view this proof accurately, the Overprint Preview Option must be""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,77,set to Always in Acrobat Professional or Adobe Reader. Please contact your,"[""set to Always in Acrobat Professional or Adobe Reader. Please contact your""]"
AJCC7,354,Melanoma of the Skin,Melanoma of the Skin,78,Customer Service Representative if you have questions about finding this option.,"[""Customer Service Representative if you have questions about finding this option.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,1,Job Name: -- /381449t,"[""Job Name: --"", ""/381449t""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,6,"50. McGovern VJ, Shaw HM, Milton GW, et al. Is malignant mel- the surgical approach to regional lymph nodes. J Clin Oncol.","[""50. McGovern VJ, Shaw HM, Milton GW, et al. Is malignant mel-"", ""the surgical approach to regional lymph nodes. J Clin Oncol.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,7,anoma arising in a Hutchinson’s melanotic freckle a separate 2005;23:4588-90.,"[""anoma arising in a Hutchinson’s melanotic freckle a separate"", ""2005;23:4588-90.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,8,"disease entity? Histopathology. 1980;4:235-42. 70. Rao UN, Ibrahim J, Flaherty LE, et al. Implications of micro-","[""disease entity? Histopathology. 1980;4:235-42."", ""70. Rao UN, Ibrahim J, Flaherty LE, et al. Implications of micro-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,9,"51. Kuchelmeister C, Schaumburg-Lever G, Garbe C. Acral scopic satellites of the primary and extracapsular lymph node","[""51. Kuchelmeister C, Schaumburg-Lever G, Garbe C. Acral"", ""scopic satellites of the primary and extracapsular lymph node""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,10,"cutaneous melanoma in caucasians: clinical features, his- spread in patients with high-risk melanoma: pathologic cor-","[""cutaneous melanoma in caucasians: clinical features, his-"", ""spread in patients with high-risk melanoma: pathologic cor-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,11,topathology and prognosis in 112 patients. Br J Dermatol. ollary of Eastern Cooperative Oncology Group Trial E1690.,"[""topathology and prognosis in 112 patients. Br J Dermatol."", ""ollary of Eastern Cooperative Oncology Group Trial E1690.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,12,2000;143:275-80. J Clin Oncol. 2002;20:2053-7.,"[""2000;143:275-80."", ""J Clin Oncol. 2002;20:2053-7.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,13,"52. Urist MM, Balch CM, Soong SJ, et al. Head and neck mel- 71. Shaikh L, Sagebiel RW, Ferreira CM, et al. The role of micro-","[""52. Urist MM, Balch CM, Soong SJ, et al. Head and neck mel-"", ""71. Shaikh L, Sagebiel RW, Ferreira CM, et al. The role of micro-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,14,anoma in 534 clinical Stage I patients. A prognostic fac- satellites as a prognostic factor in primary malignant mela-,"[""anoma in 534 clinical Stage I patients. A prognostic fac-"", ""satellites as a prognostic factor in primary malignant mela-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,15,tors analysis and results of surgical treatment. Ann Surg. noma. Arch Dermatol. 2005;141:739-42.,"[""tors analysis and results of surgical treatment. Ann Surg."", ""noma. Arch Dermatol. 2005;141:739-42.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,16,"1984;200:769-75. 72. Nagore E, Oliver V, Botella-Estrada R, et al. Prognostic fac-","[""1984;200:769-75."", ""72. Nagore E, Oliver V, Botella-Estrada R, et al. Prognostic fac-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,17,"53. Slingluff CL Jr, Vollmer R, Seigler HF. Acral melanoma: a tors in localized invasive cutaneous melanoma: high value of","[""53. Slingluff CL Jr, Vollmer R, Seigler HF. Acral melanoma: a"", ""tors in localized invasive cutaneous melanoma: high value of""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,18,"review of 185 patients with identification of prognostic vari- mitotic rate, vascular invasion and microscopic satellitosis.","[""review of 185 patients with identification of prognostic vari-"", ""mitotic rate, vascular invasion and microscopic satellitosis.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,19,ables. J Surg Oncol. 1990;45:91-8. Melanoma Res. 2005;15:169-77.,"[""ables. J Surg Oncol. 1990;45:91-8."", ""Melanoma Res. 2005;15:169-77.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,20,"54. Balch CM. Cutaneous melanoma: prognosis and treatment 73. Balch CM, Soong SJ, Murad TM, et al. A multifactorial","[""54. Balch CM. Cutaneous melanoma: prognosis and treatment"", ""73. Balch CM, Soong SJ, Murad TM, et al. A multifactorial""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,21,results worldwide. Semin Surg Oncol. 1992;8:400-14. analysis of melanoma: III. Prognostic factors in melanoma,"[""results worldwide. Semin Surg Oncol. 1992;8:400-14."", ""analysis of melanoma: III. Prognostic factors in melanoma""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,22,"55. Posther KE, Selim MA, Mosca PJ, et al. Histopathologic charac- patients with lymph node metastases (stage II). Ann Surg.","[""55. Posther KE, Selim MA, Mosca PJ, et al. Histopathologic charac-"", ""patients with lymph node metastases (stage II). Ann Surg.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,23,"teristics, recurrence patterns, and survival of 129 patients with 1981;193:377-88.","[""teristics, recurrence patterns, and survival of 129 patients with"", ""1981;193:377-88.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,24,"desmoplastic melanoma. Ann Surg Oncol. 2006;13:728-39. 74. Bowen GM, Chang AE, Lowe L, et al. Solitary melanoma","[""desmoplastic melanoma. Ann Surg Oncol. 2006;13:728-39."", ""74. Bowen GM, Chang AE, Lowe L, et al. Solitary melanoma""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,25,"56. Cascinelli N, Belli F, Santinami M, et al. Sentinel lymph node confined to the dermal and/or subcutaneous tissue: evi-","[""56. Cascinelli N, Belli F, Santinami M, et al. Sentinel lymph node"", ""confined to the dermal and/or subcutaneous tissue: evi-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,26,biopsy in cutaneous melanoma: the WHO Melanoma Pro- dence for revisiting the staging classification. Arch Dermatol.,"[""biopsy in cutaneous melanoma: the WHO Melanoma Pro-"", ""dence for revisiting the staging classification. Arch Dermatol.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,27,gram experience. Ann Surg Oncol. 2000;7:469-74.,"[""gram experience. Ann Surg Oncol. 2000;7:469-74.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,28,"57. van Akkooi AC, de Wilt JH, Verhoef C, et al. Clinical rele-","[""57. van Akkooi AC, de Wilt JH, Verhoef C, et al. Clinical rele-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,29,2000;136:1397-9.,"[""2000;136:1397-9.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,30,"75. Barth A, Wanek LA, Morton DL. Prognostic factors in 1, 521","[""75. Barth A, Wanek LA, Morton DL. Prognostic factors in 1, 521""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,31,31,"[""31""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,32,vance of melanoma micrometastases (<0.1 mm) in sentinel melanoma patients with distant metastases. J Am Coll Surg.,"[""vance of melanoma micrometastases (<0.1 mm) in sentinel"", ""melanoma patients with distant metastases. J Am Coll Surg.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,33,nodes: are these nodes to be considered negative? Ann Oncol. 1995;181:193-201.,"[""nodes: are these nodes to be considered negative? Ann Oncol."", ""1995;181:193-201.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,34,"2006;17:1578-85. 76. Brand CU, Ellwanger U, Stroebel W, et al. Prolonged sur-","[""2006;17:1578-85."", ""76. Brand CU, Ellwanger U, Stroebel W, et al. Prolonged sur-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,35,"58. Scheri RP, Essner R, Turner RR, et al. Isolated tumor cells in vival of 2 years or longer for patients with disseminated","[""58. Scheri RP, Essner R, Turner RR, et al. Isolated tumor cells in"", ""vival of 2 years or longer for patients with disseminated""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,36,the sentinel node affect long-term prognosis of patients with melanoma. An analysis of related prognostic factors. Cancer.,"[""the sentinel node affect long-term prognosis of patients with"", ""melanoma. An analysis of related prognostic factors. Cancer.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,37,melanoma. Ann Surg Oncol. 2007;14:2861-6. 1997;79:2345-53.,"[""melanoma. Ann Surg Oncol. 2007;14:2861-6."", ""1997;79:2345-53.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,38,"59. Ohsie SJ, Sarantopoulos GP, Cochran AJ, et al. Immuno- 77. Bedikian AY, Johnson MM, Warneke CL, et al. Prognostic","[""59. Ohsie SJ, Sarantopoulos GP, Cochran AJ, et al. Immuno-"", ""77. Bedikian AY, Johnson MM, Warneke CL, et al. Prognostic""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,39,histochemical characteristics of melanoma. J Cutan Pathol. factors that determine the long-term survival of patients,"[""histochemical characteristics of melanoma. J Cutan Pathol."", ""factors that determine the long-term survival of patients""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,40,2008;35:433-44. with unresectable metastatic melanoma. Cancer Invest.,"[""2008;35:433-44."", ""with unresectable metastatic melanoma. Cancer Invest.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,41,"60. Yu LL, Flotte TJ, Tanabe KK, et al. Detection of microscopic 2008;26:624-33.","[""60. Yu LL, Flotte TJ, Tanabe KK, et al. Detection of microscopic"", ""2008;26:624-33.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,42,"melanoma metastases in sentinel lymph nodes. Cancer. 78. Keilholz U, Martus P, Punt CJ, et al. Prognostic factors for","[""melanoma metastases in sentinel lymph nodes. Cancer."", ""78. Keilholz U, Martus P, Punt CJ, et al. Prognostic factors for""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,43,1999;86:617-27. survival and factors associated with long-term remission in,"[""1999;86:617-27."", ""survival and factors associated with long-term remission in""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,44,"61. Spanknebel K, Coit DG, Bieligk SC, et al. Characterization of patients with advanced melanoma receiving cytokine-based","[""61. Spanknebel K, Coit DG, Bieligk SC, et al. Characterization of"", ""patients with advanced melanoma receiving cytokine-based""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,45,micrometastatic disease in melanoma sentinel lymph nodes treatments: second analysis of a randomised EORTC Mela-,"[""micrometastatic disease in melanoma sentinel lymph nodes"", ""treatments: second analysis of a randomised EORTC Mela-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,46,by enhanced pathology: recommendations for standardizing noma Group trial comparing interferon-alpha2a (IFNalpha),"[""by enhanced pathology: recommendations for standardizing"", ""noma Group trial comparing interferon-alpha2a (IFNalpha)""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,47,pathologic analysis. Am J Surg Pathol. 2005;29:305-17. and interleukin 2 (IL-2) with or without cisplatin. Eur J Can-,"[""pathologic analysis. Am J Surg Pathol. 2005;29:305-17."", ""and interleukin 2 (IL-2) with or without cisplatin. Eur J Can-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,48,"62. Gibbs JF, Huang PP, Zhang PJ, et al. Accuracy of pathologic cer. 2002;38:1501-11.","[""62. Gibbs JF, Huang PP, Zhang PJ, et al. Accuracy of pathologic"", ""cer. 2002;38:1501-11.""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,49,"techniques for the diagnosis of metastatic melanoma in sen- 79. Manola J, Atkins M, Ibrahim J, et al. Prognostic factors in","[""techniques for the diagnosis of metastatic melanoma in sen-"", ""79. Manola J, Atkins M, Ibrahim J, et al. Prognostic factors in""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,50,tinel lymph nodes. Ann Surg Oncol. 1999;6:699-704. metastatic melanoma: a pooled analysis of Eastern Coopera-,"[""tinel lymph nodes. Ann Surg Oncol. 1999;6:699-704."", ""metastatic melanoma: a pooled analysis of Eastern Coopera-""]"
AJCC7,355,Melanoma of the Skin,Melanoma of the Skin,51,"63. Greene FL, Page DL, Fleming ID, et al., editors. AJCC cancer tive Oncology Group trials. J Clin Oncol. 2000;18:3782-93.","[""63. Greene FL, Page DL, Fleming ID, et al., editors. AJCC cancer"", ""tive Oncology Group trials. J Clin Oncol. 2000;18:3782-93.""]"
