edition,site,category_type,category,candidate_definition,source_block_id,source_pdf_page,printed_page,section_heading,extraction_status,review_instruction
AJCC8,Gastrointestinal Stromal Tumor,T,T1,Tumor 2 cm or less,B00750,109,527,Definition of Primary Tumor (T),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Gastrointestinal Stromal Tumor,T,T2,Tumor more than 2 cm but not more than 5 cm,B00750,109,527,Definition of Primary Tumor (T),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Gastrointestinal Stromal Tumor,T,T3,Tumor more than 5 cm but not more than 10 cm,B00750,109,527,Definition of Primary Tumor (T),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Gastrointestinal Stromal Tumor,T,T4,Tumor more than 10 cm in greatest dimension,B00750,109,527,Definition of Primary Tumor (T),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Gastrointestinal Stromal Tumor,N,N0,No regional lymph node metastasis or unknown lymph node status,B00751,109,527,Definition of Regional Lymph Node (N),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Gastrointestinal Stromal Tumor,N,N1,Regional lymph node metastasis,B00751,109,527,Definition of Regional Lymph Node (N),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Gastrointestinal Stromal Tumor,M,M0,No distant metastasis,B00752,109,527,Definition of Distant Metastasis (M),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Gastrointestinal Stromal Tumor,M,M1,Distant metastasis Definition of Mitotic Rate Mitotic rate Low 5 or fewer mitoses per 5 mm2 High Over 5 mitoses per 5 mm2,B00752,109,527,Definition of Distant Metastasis (M),formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,TX,Primary tumor cannot be assessed,B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,T0,No evidence of primary tumor,B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,Tis,(DCIS)* Ductal carcinoma in situ,B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,Tis,"(Paget) Paget disease of the nipple NOT associated with invasive carcinoma and/or carcinoma in situ (DCIS) in the underlying breast parenchyma. Carcinomas in the breast parenchyma associated with Paget disease are categorized based on the size and characteristics of the parenchymal disease, although the presence of Paget disease should still be noted.",B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,T1,Tumor <=20 mm in greatest dimension,B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,T1mi,Tumor <=1 mm in greatest dimension,B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,T1a,Tumor >1 mm but <=5 mm in greatest dimension (round any measurement >1.0-1.9 mm to 2 mm).,B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
AJCC8,Breast,T,T1b,Tumor >5 mm but <=10 mm in greatest dimension,B00792,154,624,Definition of Primary Tumor (T) - Clinical,formal_definition_table_candidate,Check wording/category against AJCC manual; edit only if extraction merged/split rows incorrectly.
